Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, E);(Junction, True);0.001;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, NE);(Crossing, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, SE);(Weather_Condition, 'Partly Cloudy');0.001;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, Calm);(Station, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, W);(Weather_Condition, Clear);0.001;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Fair);(Station, True);0.001;;
U;0;(Weather_Condition, Fair);(Railway, True);(Sunrise_Sunset, Day);0.001;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Fair);(Station, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, S);(Weather_Condition, Overcast);0.001;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SE);(Crossing, True);0.001;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Amenity, True);(Crossing, True);0.001;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, Variable);(Weather_Condition, Overcast);0.001;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Scattered Clouds');(Junction, True);0.001;;
U;0;(Street, on_off_ramp);(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, NW);0.001;;
U;0;(Wind_Direction, SE);(Weather_Condition, 'Scattered Clouds');(Junction, True);0.001;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, W);(Crossing, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, NW);(Weather_Condition, Windy);0.001;;
U;0;(Street, local);(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, E);0.001;;
U;0;(Street, local);(Junction, True);(Traffic_Signal, True);0.001;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, E);(Traffic_Signal, True);0.001;;
U;0;(Street, Beltway);(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, Overcast);0.001;;
U;0;(Street, local);(Wind_Direction, N);(Junction, True);0.001;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.001;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fog);(Sunrise_Sunset, Night);0.001;;
U;0;(Street, Highway);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.001;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Crossing, True);(Traffic_Calming, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, N);(Weather_Condition, Overcast);0.001;;
U;0;(Street, Beltway);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');0.001;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Scattered Clouds');(Crossing, True);0.001;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);(Weather_Condition, Fair);0.001;;
U;0;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, 'Partly Cloudy');0.001;;
U;0;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');0.001;;
U;0;(Street, large_local);(Weather_Condition, 'Wintry Mix');(Traffic_Signal, False);0.001;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, Calm);(Weather_Condition, Rain);0.001;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Scattered Clouds');(Junction, True);0.001;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, W);(Weather_Condition, Drizzle);0.001;;
U;0;(Weather_Condition, Cloudy);(Amenity, True);(Traffic_Signal, True);0.001;;
U;0;(Street, Tunnel);(Humidity(%), '\'(55.5-68.5]\'');(Sunrise_Sunset, Day);0.001;;
U;0;(Wind_Direction, SW);(Crossing, True);(Station, True);0.001;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Thunderstorms);0.001;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.001;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);(Crossing, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, NE);(Weather_Condition, Clear);0.001;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Fair);(Amenity, True);0.001;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, Cloudy);0.001;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, N);(Weather_Condition, Rain);0.001;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, S);0.001;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Drizzle);0.001;;
U;0;(Wind_Direction, W);(Station, True);(Traffic_Signal, False);0.001;;
U;0;(Amenity, True);(Crossing, True);(Station, True);0.001;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.001;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Amenity, True);(Crossing, True);0.001;;
U;0;(Street, large_local);(Wind_Direction, NW);(Amenity, True);0.001;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(43.5-55.5]\'');(Station, True);0.001;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, W);(Weather_Condition, Clear);0.001;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);0.001;;
U;0;(Street, on_off_ramp);(Weather_Condition, Cloudy);(Sunrise_Sunset, Day);0.001;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Junction, True);0.001;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Railway, True);(Sunrise_Sunset, Day);0.001;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(68.5-82.5]\'');(Station, True);0.001;;
U;0;(Wind_Direction, NW);(Amenity, True);(Traffic_Signal, True);0.001;;
U;0;(Weather_Condition, Cloudy);(Amenity, True);(Crossing, True);0.001;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, S);(Crossing, True);0.001;;
U;0;(Street, Highway);(Traffic_Calming, True);(Sunrise_Sunset, Day);0.001;;
U;0;(Wind_Direction, W);(Weather_Condition, Overcast);(Traffic_Signal, True);0.001;;
U;0;(Street, Highway);(Wind_Direction, S);(Crossing, True);0.001;;
U;0;(Weather_Condition, Fair);(Railway, True);(Station, True);0.001;;
U;0;(Street, Beltway);(Wind_Direction, SE);(Weather_Condition, Clear);0.001;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);(Traffic_Signal, True);0.001;;
U;0;(Street, large_local);(Weather_Condition, Cloudy);(Amenity, True);0.001;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NE);(Weather_Condition, unknown);0.001;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, NW);(Weather_Condition, Rain);0.001;;
U;0;(Street, Beltway);(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, Windy);0.001;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Fair);(Railway, True);0.001;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, Variable);(Traffic_Signal, True);0.001;;
U;0;(Street, Tunnel);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, NW);0.001;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Railway, True);(Sunrise_Sunset, Day);0.001;;
U;0;(Street, Highway);(Humidity(%), '\'(93.5-inf)\'');(Stop, True);0.001;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Amenity, True);(Crossing, True);0.001;;
U;0;(Crossing, True);(Junction, True);(Traffic_Signal, False);0.001;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Traffic_Calming, True);(Sunrise_Sunset, Day);0.001;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, Calm);(Traffic_Calming, True);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Cloudy);(Station, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, S);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, Overcast);(Junction, True);0.000;;
U;0;(Street, large_local);(Humidity(%), '\'(55.5-68.5]\'');(Amenity, True);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Rain);0.000;;
U;0;(Weather_Condition, Fair);(Crossing, False);(Railway, True);0.000;;
U;0;(Street, Highway);(Crossing, True);(Station, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(-inf-29.815]\'');(Station, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, NW);(Weather_Condition, Rain);0.000;;
U;0;(Street, local);(Station, True);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Rain);(Junction, True);0.000;;
U;0;(Street, Interstate);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Amenity, True);(Crossing, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Crossing, True);(Junction, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(29.815-30.055]\'');(Amenity, True);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;0;(Street, local);(Temperature(F), '\'(67.05-76.9]\'');(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SE);(Weather_Condition, Overcast);0.000;;
U;0;(Street, large_local);(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Rain);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(55.5-68.5]\'');(Pressure(in), '\'(29.815-30.055]\'');0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Station, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, Calm);(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(56.9-67.05]\'');(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, unknown);0.000;;
U;0;(Street, Highway);(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, large_local);(Crossing, True);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Fair);(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, NW);(Amenity, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, Calm);(Railway, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Amenity, True);0.000;;
U;0;(Wind_Direction, N);(Amenity, True);(Crossing, False);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Humidity(%), '\'(55.5-68.5]\'');(Station, True);0.000;;
U;0;(Street, local);(Wind_Direction, NW);(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Station, True);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Amenity, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, SE);(Weather_Condition, Rain);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Overcast);(Crossing, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, W);(Station, True);0.000;;
U;0;(Weather_Condition, 'Scattered Clouds');(Station, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NE);(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, Variable);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Drizzle);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, S);(Weather_Condition, Cloudy);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, Calm);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Rain);0.000;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, Variable);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(-inf-29.815]\'');(Visibility(mi), '\'(-inf-9.5]\'');0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Overcast);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, W);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, local);(Temperature(F), '\'(36.95-46.1]\'');(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Rain);(Traffic_Signal, True);0.000;;
U;0;(Street, local);(Wind_Direction, Variable);(Junction, True);0.000;;
U;0;(Wind_Direction, SW);(Amenity, True);(Crossing, True);0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(55.5-68.5]\'');(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, NW);(Station, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Railway, True);(Stop, False);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SE);(Station, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(-inf-29.815]\'');(Amenity, True);0.000;;
U;0;(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, E);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Tunnel);(Wind_Direction, W);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;0;(Street, Interstate);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, Rain);(Junction, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, N);(Weather_Condition, Rain);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Mostly Cloudy');(Station, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Crossing, False);(Railway, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Railway, True);(Station, True);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Drizzle);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, N);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Cloudy);(Station, True);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Crossing, True);(Junction, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Stop, True);0.000;;
U;1;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;1;(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;1;(Wind_Direction, N);(Stop, True);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, Clear);(Crossing, True);(Junction, True);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, N);(Weather_Condition, unknown);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, unknown);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, W);(Junction, False);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Weather_Condition, Cloudy);(Station, True);0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, NW);0.000;;
U;0;(Street, Beltway);(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, Variable);0.000;;
U;0;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Drizzle);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, Variable);(Weather_Condition, Drizzle);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Drizzle);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, W);(Weather_Condition, Windy);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Haze);(Traffic_Signal, False);0.000;;
U;0;(Weather_Condition, Thunderstorms);(Junction, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Wind_Direction, Calm);(Railway, True);(Station, True);0.000;;
U;0;(Street, Interstate);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Fog);0.000;;
U;0;(Street, large_local);(Pressure(in), '\'(-inf-29.815]\'');(Railway, True);0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, Calm);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, S);(Weather_Condition, Thunder);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Haze);(Sunrise_Sunset, Day);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, N);(Weather_Condition, Overcast);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(-inf-43.5]\'');(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Amenity, True);(Station, True);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Rain);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, W);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, W);(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, large_local);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SE);(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Temperature(F), '\'(76.9-inf)\'');(Traffic_Calming, True);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(-inf-29.815]\'');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');(Traffic_Signal, True);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, Overcast);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, W);(Weather_Condition, Fog);0.000;;
U;0;(Weather_Condition, 'Heavy Rain');(Junction, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Rain);(Junction, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Fog);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NW);(Weather_Condition, Windy);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, S);(Station, True);0.000;;
U;0;(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, Variable);(Station, True);0.000;;
U;0;(Street, local);(Wind_Direction, S);(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, Calm);(Weather_Condition, Snow);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Thunderstorms);0.000;;
