age,type_employer,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,hr_worked_per_week,label
75,Self-emp-not-inc,192813,14,Widowed,Sales,Not-in-family,White,Male,45,0
40,Private,104196,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,0
32,Local-gov,186784,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,0
24,Private,117767,12,Never-married,Sales,Own-child,White,Male,20,0
61,Private,147845,4,Married-civ-spouse,Transport-moving,Husband,White,Male,31,0
53,Private,218630,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
46,Private,188027,10,Never-married,Exec-managerial,Unmarried,White,Female,45,0
60,Self-emp-inc,181196,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
54,Private,215990,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
17,Private,198606,7,Never-married,Handlers-cleaners,Own-child,White,Female,16,0
67,Self-emp-not-inc,141797,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
32,Local-gov,113838,10,Married-civ-spouse,Protective-serv,Husband,White,Male,99,0
49,Private,314773,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
43,Private,198203,10,Married-spouse-absent,Other-service,Not-in-family,Black,Female,40,0
39,Private,231141,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
63,Private,117473,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
45,Self-emp-inc,212954,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,0
44,Private,198282,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
22,Private,29810,10,Never-married,Transport-moving,Own-child,White,Female,30,0
55,Private,171015,10,Never-married,Adm-clerical,Own-child,White,Female,36,0
25,Private,133373,9,Separated,Craft-repair,Not-in-family,White,Male,40,0
19,Private,160033,10,Never-married,Protective-serv,Own-child,White,Female,30,0
25,Private,111058,12,Never-married,Exec-managerial,Own-child,White,Male,40,0
29,Private,221977,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
36,Private,284616,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
35,Private,107991,7,Never-married,Sales,Not-in-family,White,Male,45,0
56,Private,75785,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
47,Self-emp-not-inc,159869,16,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
83,Private,195507,9,Widowed,Protective-serv,Not-in-family,White,Male,55,0
23,Private,263886,10,Never-married,Sales,Not-in-family,Black,Female,20,0
51,Private,172281,13,Separated,Sales,Not-in-family,White,Male,40,0
43,Private,250802,10,Divorced,Craft-repair,Unmarried,White,Male,35,0
23,Private,242912,10,Never-married,Other-service,Own-child,White,Female,40,0
43,Private,128354,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,0
22,Private,416165,10,Never-married,Sales,Unmarried,White,Female,32,0
28,Private,120475,9,Never-married,Other-service,Own-child,White,Male,20,0
35,Private,297574,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,1
23,Private,442274,8,Never-married,Adm-clerical,Unmarried,White,Male,40,0
56,State-gov,81954,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,0
40,Self-emp-inc,193524,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1
46,Self-emp-not-inc,224108,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,0
33,Private,190772,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
21,Private,313702,10,Never-married,Sales,Not-in-family,White,Male,40,0
43,Private,210844,13,Divorced,Exec-managerial,Not-in-family,Black,Female,40,1
67,Private,140849,9,Widowed,Other-service,Not-in-family,White,Female,24,0
17,Private,160049,6,Never-married,Other-service,Own-child,White,Female,12,0
42,State-gov,184682,12,Divorced,Other-service,Not-in-family,White,Female,40,0
44,Private,188331,10,Separated,Tech-support,Not-in-family,White,Female,38,0
17,Self-emp-inc,143034,6,Never-married,Other-service,Own-child,White,Male,4,0
20,Private,234474,10,Never-married,Sales,Own-child,Black,Female,20,0
27,Private,423250,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,0
21,Private,34918,9,Never-married,Sales,Own-child,White,Female,30,0
45,Private,200559,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,0
17,Private,178953,8,Never-married,Sales,Own-child,White,Female,20,0
48,Private,236858,7,Divorced,Other-service,Not-in-family,White,Female,31,0
26,Private,280093,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
39,Private,206520,9,Never-married,Adm-clerical,Not-in-family,White,Male,45,0
49,Private,332355,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
18,Private,238401,10,Never-married,Sales,Own-child,White,Female,25,0
47,Local-gov,134671,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
38,Private,169104,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
54,Private,263925,2,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0
25,Private,511331,13,Never-married,Sales,Not-in-family,White,Male,38,0
30,Private,311696,7,Married-civ-spouse,Other-service,Wife,Black,Female,30,0
43,State-gov,24763,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
34,Private,434463,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,39,0
22,Private,107801,11,Never-married,Adm-clerical,Own-child,White,Female,40,0
23,Local-gov,324637,10,Never-married,Adm-clerical,Not-in-family,White,Male,30,0
27,Private,183523,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,0
36,Self-emp-not-inc,182898,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
26,Private,365289,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0
48,Private,164964,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
48,Federal-gov,96854,10,Never-married,Adm-clerical,Not-in-family,White,Male,30,0
28,State-gov,239130,10,Divorced,Other-service,Unmarried,White,Male,40,0
55,Federal-gov,264834,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
52,Private,89041,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
61,Self-emp-inc,66614,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
23,Private,215115,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
47,Self-emp-inc,206947,12,Widowed,Exec-managerial,Not-in-family,White,Female,67,0
59,Private,374924,9,Separated,Sales,Unmarried,Black,Female,40,0
36,Private,226918,13,Never-married,Sales,Not-in-family,Black,Male,48,0
41,Private,183850,9,Divorced,Sales,Not-in-family,White,Male,50,0
33,Local-gov,262042,9,Divorced,Adm-clerical,Own-child,White,Female,40,0
50,Self-emp-not-inc,172281,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
38,Private,107303,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
48,Private,204629,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
35,State-gov,190895,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
34,Private,244064,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,40,0
35,Private,268661,10,Married-civ-spouse,Sales,Husband,White,Male,50,0
44,Private,102085,10,Divorced,Adm-clerical,Other-relative,White,Female,40,0
50,Private,124963,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
25,Private,321205,13,Never-married,Exec-managerial,Not-in-family,White,Male,35,0
55,Private,266343,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,0
58,State-gov,69579,10,Widowed,Prof-specialty,Not-in-family,White,Female,20,0
33,Local-gov,251521,13,Never-married,Exec-managerial,Not-in-family,White,Female,50,0
50,Private,341797,9,Divorced,Craft-repair,Not-in-family,White,Male,40,0
21,Private,216070,12,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,46,1
25,Private,307643,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
37,Private,112497,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
22,Private,496856,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,0
61,Private,183355,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
50,Self-emp-inc,167793,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
38,Private,76317,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
37,Private,99151,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
43,Private,183096,10,Separated,Sales,Unmarried,White,Female,10,0
38,Private,296125,9,Separated,Priv-house-serv,Unmarried,Black,Female,30,0
41,Private,225978,13,Never-married,Prof-specialty,Not-in-family,Black,Male,40,0
51,Private,673764,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
43,Private,397963,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,16,0
61,Private,477209,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,0
45,Self-emp-not-inc,319122,13,Never-married,Sales,Not-in-family,White,Male,45,1
44,Private,267790,5,Never-married,Other-service,Unmarried,Black,Female,40,0
38,Private,199816,9,Divorced,Machine-op-inspct,Own-child,White,Male,40,0
49,Private,193366,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
38,Private,179488,10,Divorced,Craft-repair,Not-in-family,White,Male,40,0
43,Private,184625,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
41,Private,203233,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
34,Private,157747,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
26,Private,231638,9,Never-married,Exec-managerial,Own-child,White,Female,40,0
49,Private,105614,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,0
32,Private,211751,11,Divorced,Other-service,Unmarried,Black,Female,40,0
32,Private,42617,10,Divorced,Prof-specialty,Not-in-family,White,Female,30,0
57,Private,70720,9,Married-civ-spouse,Other-service,Husband,White,Male,78,0
39,Private,49020,14,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
52,Private,109413,9,Never-married,Sales,Not-in-family,White,Male,40,0
59,Private,168569,15,Never-married,Prof-specialty,Not-in-family,White,Male,50,0
52,Self-emp-inc,49069,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
45,Self-emp-inc,173664,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
66,Private,186324,13,Married-civ-spouse,Sales,Husband,White,Male,5,1
44,Self-emp-inc,229466,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
47,Private,175958,15,Married-civ-spouse,Sales,Husband,White,Male,45,1
22,Private,228465,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0
46,State-gov,164023,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,70,1
44,Local-gov,34935,10,Never-married,Other-service,Own-child,Black,Male,40,0
40,Private,190290,10,Divorced,Sales,Not-in-family,White,Male,40,0
24,Private,194604,13,Never-married,Sales,Own-child,White,Female,15,0
25,Private,133373,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,0
26,Private,263200,10,Divorced,Adm-clerical,Unmarried,White,Female,38,0
29,Local-gov,82393,9,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,45,0
48,State-gov,44434,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,61,1
45,Private,197731,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
54,Private,139347,9,Widowed,Adm-clerical,Unmarried,White,Female,40,0
57,Private,316000,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
39,Private,181705,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,0
24,Private,196280,13,Never-married,Sales,Not-in-family,White,Female,30,0
46,Private,192793,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,0
22,Private,300871,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,0
24,Private,132320,13,Never-married,Exec-managerial,Own-child,White,Male,45,0
24,Private,192766,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
44,Private,174283,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
34,Local-gov,240252,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
56,Private,108276,13,Widowed,Other-service,Not-in-family,White,Female,40,0
29,Private,114801,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
30,State-gov,234824,9,Married-civ-spouse,Other-service,Wife,White,Female,72,0
42,Private,197522,10,Separated,Machine-op-inspct,Unmarried,Black,Female,40,0
37,Private,112271,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
40,Self-emp-inc,132222,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
38,Local-gov,161463,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,1
25,State-gov,108542,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
70,Private,102610,10,Divorced,Other-service,Not-in-family,White,Male,80,0
36,Private,187983,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,0
47,Private,358465,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,0
32,Private,148207,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
28,State-gov,297735,15,Never-married,Prof-specialty,Not-in-family,White,Male,90,0
46,Private,122026,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
45,Private,289353,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,24,0
46,Private,73434,14,Divorced,Exec-managerial,Not-in-family,White,Female,45,0
17,Private,108470,7,Never-married,Other-service,Own-child,Black,Male,17,0
22,Private,148294,7,Never-married,Craft-repair,Own-child,White,Male,35,0
45,Self-emp-not-inc,176814,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
64,Local-gov,202738,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,0
39,Federal-gov,32312,13,Never-married,Prof-specialty,Not-in-family,White,Female,60,0
54,Self-emp-inc,125417,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
21,Private,206681,10,Never-married,Sales,Own-child,White,Female,15,0
31,Private,113543,10,Married-civ-spouse,Other-service,Husband,White,Male,40,1
48,Self-emp-not-inc,200471,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
50,Private,188186,14,Divorced,Sales,Not-in-family,White,Female,45,0
70,Local-gov,334666,9,Widowed,Adm-clerical,Not-in-family,White,Female,12,0
35,Private,187119,10,Divorced,Exec-managerial,Not-in-family,White,Female,70,0
44,Private,467799,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
44,Private,171256,12,Divorced,Machine-op-inspct,Own-child,White,Female,45,0
31,Private,83446,9,Widowed,Craft-repair,Unmarried,White,Female,40,0
20,Private,105585,10,Never-married,Sales,Own-child,White,Male,25,0
43,Private,200734,9,Separated,Other-service,Not-in-family,Black,Female,40,0
23,Private,347292,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0
37,Federal-gov,90881,10,Separated,Exec-managerial,Not-in-family,White,Male,55,1
27,Private,234664,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
29,Private,232666,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
51,Private,24185,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
38,Private,175232,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,0
46,Private,166003,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
21,Private,115420,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
26,Private,37379,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,0
33,Private,251120,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
54,Self-emp-not-inc,124865,10,Divorced,Sales,Not-in-family,White,Female,35,0
52,Private,150812,10,Divorced,Adm-clerical,Unmarried,White,Female,35,0
20,Private,444554,6,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
24,Private,282604,10,Married-civ-spouse,Protective-serv,Other-relative,White,Male,24,0
50,Private,133963,13,Divorced,Sales,Not-in-family,White,Female,50,0
27,Private,103634,9,Divorced,Adm-clerical,Not-in-family,White,Male,38,0
35,Private,187089,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,42,1
53,Private,157069,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
36,Federal-gov,359249,10,Separated,Adm-clerical,Not-in-family,Black,Male,40,0
90,Private,313749,13,Never-married,Prof-specialty,Own-child,White,Female,10,0
29,Private,134331,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
20,Private,223515,10,Never-married,Other-service,Own-child,White,Male,40,0
34,Private,157747,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,1
40,Private,67852,9,Divorced,Transport-moving,Not-in-family,White,Male,35,0
30,Private,44419,10,Never-married,Tech-support,Unmarried,White,Female,40,0
20,Private,142673,10,Never-married,Adm-clerical,Not-in-family,White,Female,45,0
38,Private,31033,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
54,Self-emp-not-inc,192654,13,Divorced,Transport-moving,Not-in-family,White,Male,65,0
27,Private,175387,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
63,Private,176696,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
30,Self-emp-not-inc,188798,9,Divorced,Other-service,Unmarried,White,Female,40,0
38,Private,229015,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
23,Private,141272,13,Never-married,Other-service,Own-child,Black,Female,30,0
38,Private,91857,10,Married-civ-spouse,Craft-repair,Husband,White,Male,41,0
60,Private,170310,3,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
46,Private,102771,14,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
41,Private,93885,10,Divorced,Sales,Unmarried,White,Female,48,0
38,Private,80771,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
