age,type_employer,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,hr_worked_per_week,label
39,Self-emp-not-inc,154641,9,Divorced,Farming-fishing,Not-in-family,White,Male,50,1
43,Federal-gov,214541,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
34,Federal-gov,419691,13,Married-civ-spouse,Protective-serv,Husband,White,Male,54,1
48,Self-emp-inc,136878,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
29,Federal-gov,360527,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
40,Private,79531,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,75,1
45,Private,360393,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
65,Self-emp-inc,208452,10,Married-civ-spouse,Sales,Husband,White,Male,35,1
40,Private,96129,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
83,Self-emp-inc,153183,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
54,Private,145098,10,Married-civ-spouse,Sales,Husband,White,Male,40,1
56,Federal-gov,156229,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
53,Private,31588,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,1
34,Private,155151,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
37,Local-gov,221740,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,1
35,Private,191502,13,Married-civ-spouse,Sales,Husband,White,Male,60,1
40,Private,30682,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,1
65,Self-emp-not-inc,223580,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
57,Self-emp-not-inc,95280,10,Married-civ-spouse,Sales,Husband,White,Male,45,1
42,Self-emp-not-inc,32546,15,Divorced,Prof-specialty,Unmarried,White,Male,40,1
61,Private,69867,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
36,State-gov,212143,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,1
60,Private,121832,7,Married-civ-spouse,Sales,Husband,White,Male,40,1
36,Self-emp-not-inc,182898,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
64,Self-emp-not-inc,134960,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,1
37,Self-emp-not-inc,48063,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
35,Self-emp-not-inc,198841,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
39,Private,174242,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
39,Private,305597,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
58,Private,281792,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
34,Self-emp-not-inc,319165,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
41,Private,178002,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
30,Private,121142,13,Never-married,Sales,Not-in-family,White,Male,40,1
39,Private,194404,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
51,Private,192182,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
40,Private,192381,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
44,Federal-gov,244054,10,Divorced,Exec-managerial,Unmarried,White,Male,60,1
35,Self-emp-not-inc,168475,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
56,Self-emp-not-inc,163212,9,Widowed,Adm-clerical,Unmarried,White,Female,40,1
52,Self-emp-inc,100506,10,Married-civ-spouse,Sales,Husband,White,Male,50,1
58,Private,136841,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,1
52,Federal-gov,617021,13,Married-civ-spouse,Tech-support,Husband,Black,Male,40,1
42,Private,383493,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
51,Private,392668,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,84,1
42,Private,251795,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,1
27,Private,311446,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
53,Local-gov,192982,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,1
60,Private,76127,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,1
26,Private,186950,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
28,Private,535978,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
58,Private,123436,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
30,Private,177675,10,Never-married,Craft-repair,Not-in-family,White,Male,40,1
35,Private,105138,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
50,Private,138852,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
43,Private,91959,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
51,Private,175070,12,Married-civ-spouse,Sales,Husband,White,Male,45,1
57,Private,47857,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
52,Private,117496,13,Divorced,Prof-specialty,Unmarried,White,Female,40,1
50,Private,165050,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
35,Private,61343,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
46,State-gov,119904,15,Never-married,Prof-specialty,Not-in-family,White,Female,55,1
36,Self-emp-not-inc,164526,14,Never-married,Sales,Not-in-family,White,Male,45,1
40,Private,347890,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
54,Self-emp-inc,357596,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
47,Local-gov,198660,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
31,Local-gov,243665,9,Married-civ-spouse,Protective-serv,Husband,White,Male,41,1
39,Private,98776,10,Divorced,Exec-managerial,Not-in-family,White,Male,50,1
47,Self-emp-not-inc,107231,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
46,Self-emp-inc,120131,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
40,Private,305846,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
42,Local-gov,222596,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
33,Private,231043,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
49,Private,144844,9,Married-civ-spouse,Transport-moving,Husband,White,Male,52,1
53,Private,135840,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
46,Private,155489,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
43,Private,195258,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
51,Private,53197,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
40,Private,132222,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,1
30,Private,93884,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
38,Private,245372,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
50,Private,205803,14,Married-civ-spouse,Sales,Husband,White,Male,40,1
35,Self-emp-not-inc,153066,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
37,Private,177285,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,48,1
47,State-gov,207120,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,1
42,Private,255847,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,1
34,Private,226443,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
66,Private,169804,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
48,Self-emp-not-inc,200825,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,1
61,Federal-gov,221943,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
64,Local-gov,190660,9,Divorced,Craft-repair,Not-in-family,White,Male,40,1
44,Federal-gov,113597,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
39,Private,218490,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
46,Private,345073,9,Divorced,Exec-managerial,Not-in-family,White,Male,48,1
34,Private,73161,9,Married-civ-spouse,Sales,Husband,White,Male,40,1
46,Local-gov,175428,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
40,Private,197462,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
44,Private,116358,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,1
53,Federal-gov,276868,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
53,State-gov,105728,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,28,1
39,Self-emp-not-inc,29874,10,Separated,Craft-repair,Not-in-family,White,Male,60,1
47,Private,329144,10,Divorced,Prof-specialty,Not-in-family,White,Male,48,1
60,Self-emp-not-inc,127805,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
27,Private,81540,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
24,Private,188505,13,Married-AF-spouse,Prof-specialty,Wife,White,Female,40,1
46,Private,98637,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
37,State-gov,76767,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,39,1
34,Private,581071,9,Separated,Adm-clerical,Not-in-family,White,Male,48,1
28,Private,132686,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
54,Self-emp-not-inc,278230,10,Divorced,Farming-fishing,Unmarried,White,Female,30,1
55,Private,359972,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
36,Private,139364,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
43,Private,185832,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,1
46,Private,278322,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
38,Private,187847,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
46,Self-emp-inc,182655,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
37,Private,176756,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,70,1
49,Private,176814,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
55,Local-gov,107308,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
30,Local-gov,226443,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
29,Private,136077,9,Married-civ-spouse,Sales,Husband,White,Male,60,1
53,State-gov,143822,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,1
50,Self-emp-inc,119099,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,1
54,Private,53833,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
62,Self-emp-inc,354075,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
54,Private,343242,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
43,Private,347653,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,1
69,Private,197080,8,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1
29,Private,224215,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
45,Private,90758,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
43,Private,174575,13,Divorced,Exec-managerial,Not-in-family,White,Male,45,1
39,Self-emp-inc,135500,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
41,Federal-gov,371382,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1
34,Private,170769,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1
25,Private,199224,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
34,Private,106761,13,Married-civ-spouse,Sales,Husband,White,Male,45,1
64,Private,319371,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
35,Private,186934,14,Separated,Prof-specialty,Not-in-family,White,Male,40,1
50,Private,279461,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
36,Private,261382,14,Married-civ-spouse,Sales,Husband,White,Male,45,1
43,Private,183273,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,1
58,Private,156040,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,1
43,Private,112763,9,Never-married,Adm-clerical,Unmarried,White,Female,43,1
46,Self-emp-not-inc,220832,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,58,1
42,Private,261929,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
64,Self-emp-inc,185912,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
58,State-gov,194068,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
55,Private,197399,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
59,Private,530099,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,1
48,Private,120131,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,70,1
47,Private,125892,10,Married-civ-spouse,Craft-repair,Husband,White,Male,75,1
38,Private,110713,12,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
44,Private,145160,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
90,Local-gov,227796,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
28,Private,175710,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
43,Private,96249,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,1
38,Self-emp-inc,189679,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
40,Self-emp-inc,64885,14,Married-civ-spouse,Sales,Husband,White,Male,70,1
50,Private,206862,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,1
35,Private,255191,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
33,Self-emp-not-inc,272359,13,Married-civ-spouse,Sales,Husband,White,Male,80,1
46,Private,133938,14,Divorced,Exec-managerial,Not-in-family,White,Female,50,1
33,Private,154981,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1
57,Private,49893,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
47,Private,129513,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
38,Private,374524,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
35,Private,117381,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,1
31,Private,110554,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,1
38,Private,65382,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
39,Private,387068,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
31,State-gov,124020,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
46,Private,269045,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,1
51,Federal-gov,140035,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
50,Private,128143,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
59,State-gov,139616,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
36,Self-emp-not-inc,409189,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
52,Self-emp-not-inc,129311,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,95,1
32,Private,313835,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
34,Private,108116,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
54,Self-emp-not-inc,175804,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
45,Local-gov,167159,13,Married-civ-spouse,Protective-serv,Husband,White,Male,50,1
65,Private,155261,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
40,Private,219266,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
61,State-gov,379885,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
47,Self-emp-not-inc,159869,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,1
59,Private,97168,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
40,Local-gov,99679,15,Never-married,Exec-managerial,Not-in-family,White,Male,60,1
44,Private,215304,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
44,Private,136986,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
35,Private,160120,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,1
53,Private,104879,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
28,Local-gov,229223,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,1
53,Federal-gov,266598,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
50,Private,94885,13,Divorced,Prof-specialty,Not-in-family,White,Male,45,1
44,Private,110355,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
40,Private,360884,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
55,State-gov,169482,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1
47,Private,280798,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
31,Private,226696,9,Never-married,Craft-repair,Not-in-family,White,Male,50,1
44,Local-gov,188808,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
29,Private,148431,12,Married-civ-spouse,Sales,Wife,Other,Female,45,1
66,Private,113323,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
38,State-gov,134069,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
29,Private,221977,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
31,Private,145139,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
33,Private,196266,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
49,Private,268090,13,Married-civ-spouse,Sales,Husband,White,Male,26,1
31,Private,191834,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
45,Private,99355,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,1
55,Private,116878,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,1
39,Local-gov,203482,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
51,Private,146767,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
33,Private,133503,9,Married-civ-spouse,Sales,Husband,White,Male,45,1
30,Self-emp-not-inc,455995,7,Never-married,Craft-repair,Not-in-family,White,Male,45,1
45,Private,408773,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
63,Private,266083,4,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1
51,Local-gov,168539,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
54,Local-gov,137691,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
28,Private,198197,13,Never-married,Prof-specialty,Not-in-family,White,Male,55,1
51,Self-emp-inc,192973,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,1
46,Self-emp-not-inc,43348,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
54,Private,343242,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,1
51,Private,108435,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,47,1
29,Private,278637,13,Married-civ-spouse,Sales,Husband,White,Male,45,1
28,Private,192283,14,Married-spouse-absent,Sales,Not-in-family,White,Female,80,1
49,Private,247294,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1
60,Local-gov,165982,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
51,Private,254211,13,Married-civ-spouse,Craft-repair,Husband,White,Male,20,1
54,Private,215990,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,1
49,Private,281647,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
39,Private,134367,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,1
48,Private,344415,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,37,1
81,Private,177408,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,1
57,Self-emp-inc,51016,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
62,Private,664366,13,Married-civ-spouse,Sales,Husband,White,Male,60,1
42,Private,227397,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
31,Self-emp-not-inc,216283,12,Married-civ-spouse,Other-service,Wife,White,Female,35,1
45,Local-gov,37306,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
49,Private,192894,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
39,Private,91711,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
41,Private,122215,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
40,Self-emp-not-inc,179533,9,Married-civ-spouse,Transport-moving,Husband,White,Male,75,1
45,Self-emp-not-inc,54098,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,1
47,Local-gov,123681,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
35,Private,220098,9,Married-civ-spouse,Other-service,Wife,White,Female,40,1
33,Private,59083,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,1
33,Local-gov,194901,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
42,Self-emp-not-inc,336513,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
43,State-gov,129298,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
67,Self-emp-not-inc,173935,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,1
45,Private,148995,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
60,Private,162347,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
37,Self-emp-inc,328466,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
40,Local-gov,290660,12,Divorced,Exec-managerial,Not-in-family,White,Male,50,1
42,Private,201785,14,Married-civ-spouse,Sales,Husband,White,Male,50,1
46,Federal-gov,344415,14,Married-civ-spouse,Armed-Forces,Husband,White,Male,40,1
33,State-gov,400943,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
38,Private,107302,10,Married-civ-spouse,Sales,Husband,White,Male,60,1
61,Self-emp-not-inc,221884,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1
66,Private,201197,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
44,Local-gov,254146,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
57,State-gov,32694,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
65,Private,101104,9,Married-civ-spouse,Sales,Husband,White,Male,10,1
45,Private,205100,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
61,Private,115023,11,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
53,Local-gov,181755,14,Divorced,Prof-specialty,Not-in-family,White,Female,35,1
43,Private,102180,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
30,Private,162572,13,Never-married,Exec-managerial,Not-in-family,White,Male,70,1
39,Private,316211,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
28,Private,584790,11,Married-civ-spouse,Other-service,Husband,White,Male,40,1
57,Self-emp-not-inc,73309,9,Widowed,Craft-repair,Not-in-family,White,Male,55,1
49,Local-gov,174981,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,47,1
57,Private,204751,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
37,Private,82521,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
44,Private,172032,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,51,1
41,Private,806552,10,Married-civ-spouse,Sales,Husband,White,Male,50,1
54,Private,165278,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
50,Private,156877,7,Married-civ-spouse,Transport-moving,Husband,White,Male,70,1
50,Private,196232,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
27,Private,224105,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
58,Private,154950,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
24,Private,317175,13,Married-civ-spouse,Sales,Husband,White,Male,45,1
35,Private,99357,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,30,1
32,Private,192039,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
50,Self-emp-not-inc,156951,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
60,Private,191446,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
32,Private,209103,9,Married-civ-spouse,Transport-moving,Husband,White,Male,20,1
55,Self-emp-not-inc,124975,9,Divorced,Craft-repair,Unmarried,White,Male,55,1
46,Private,423222,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
59,Private,98361,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
45,Private,241350,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48,1
35,Private,140564,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
39,Self-emp-inc,172538,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
59,Self-emp-not-inc,325732,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,1
67,Local-gov,103315,14,Never-married,Exec-managerial,Other-relative,White,Female,72,1
45,Private,186272,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,1
56,Self-emp-inc,35723,4,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
39,Private,30529,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
50,Private,271262,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
37,Self-emp-inc,382802,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99,1
