Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Beltway);(Wind_Direction, SE);(Weather_Condition, Clear);0.000;;
U;0;(Street, Highway);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, W);(Weather_Condition, Clear);0.000;;
U;0;(Street, Interstate);(Wind_Direction, S);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, NW);0.000;;
U;0;(Street, on_off_ramp);(Weather_Condition, Cloudy);(Sunrise_Sunset, Day);0.000;;
U;0;(Wind_Direction, Calm);(Traffic_Calming, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Wind_Direction, NW);(Weather_Condition, Rain);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, unknown);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Street, large_local);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Rain);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(-inf-29.815]\'');(Visibility(mi), '\'(-inf-9.5]\'');0.000;;
U;0;(Street, Highway);(Wind_Direction, SE);(Weather_Condition, Rain);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Wind_Direction, NE);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, Highway);(Wind_Direction, S);(Crossing, True);0.000;;
U;0;(Street, local);(Wind_Direction, N);(Junction, True);0.000;;
U;0;(Street, local);(Junction, True);(Traffic_Signal, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, NW);(Amenity, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Clear);(Station, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Fog);(Stop, True);0.000;;
U;1;(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');(Traffic_Signal, True);0.000;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Crossing, True);(Junction, True);0.000;;
U;1;(Weather_Condition, Clear);(Crossing, True);(Junction, True);0.000;;
U;1;(Wind_Direction, Variable);(Weather_Condition, Fog);(Junction, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Weather_Condition, unknown);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, Variable);0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Street, Interstate);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Wintry Mix');(Traffic_Signal, False);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Overcast);(Traffic_Signal, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, NW);(Weather_Condition, Fog);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Scattered Clouds');(Junction, True);0.000;;
U;0;(Weather_Condition, Fair);(Railway, True);(Station, True);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, Calm);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Beltway);(Wind_Direction, W);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, large_local);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Street, Tunnel);(Wind_Direction, W);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Interstate);(Wind_Direction, N);(Weather_Condition, Rain);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, 'Scattered Clouds');(Junction, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, unknown);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Wind_Direction, SW);(Crossing, True);(Station, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, W);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, W);(Weather_Condition, Fog);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SE);(Weather_Condition, Fog);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;0;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Drizzle);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Scattered Clouds');(Junction, True);0.000;;
U;0;(Street, Highway);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Haze);(Sunrise_Sunset, Day);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;0;(Street, large_local);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, local);(Wind_Direction, unknown);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Beltway);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, W);(Weather_Condition, unknown);0.000;;
U;0;(Weather_Condition, Fair);(Crossing, False);(Railway, True);0.000;;
U;0;(Weather_Condition, Cloudy);(Amenity, True);(Traffic_Signal, True);0.000;;
U;0;(Amenity, True);(Crossing, True);(Station, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, Interstate);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Windy);0.000;;
U;0;(Street, local);(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Fair);(Railway, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, Calm);(Railway, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Weather_Condition, Fair);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Fog);0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Wind_Direction, W);(Station, True);(Traffic_Signal, False);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Wind_Direction, NW);(Amenity, True);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Cloudy);(Amenity, True);(Crossing, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Thunder);(Traffic_Signal, False);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, S);(Weather_Condition, Thunder);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Highway);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, unknown);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);(Weather_Condition, Fog);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, NE);(Weather_Condition, Clear);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Humidity(_%), '\'(93.5-inf)\'');(Stop, True);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Crossing, True);(Station, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Overcast);(Crossing, True);0.000;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Street, Highway);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;0;(Street, large_local);(Weather_Condition, Cloudy);(Amenity, True);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');(Sunrise_Sunset, Day);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Street, Beltway);(Wind_Direction, N);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, large_local);(Crossing, True);(Stop, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);(Crossing, True);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, unknown);(Crossing, False);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, unknown);(Traffic_Signal, False);0.000;;
U;0;(Street, local);(Station, True);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Amenity, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');(Sunrise_Sunset, Day);0.000;;
U;0;(Street, large_local);(Wind_Direction, NW);(Weather_Condition, Rain);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Crossing, True);(Junction, True);(Traffic_Signal, False);0.000;;
U;0;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, Snow);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Fog);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Weather_Condition, unknown);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Street, Highway);(Traffic_Calming, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, W);(Station, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SE);(Station, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, Rain);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, Fog);0.000;;
U;0;(Street, local);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, unknown);0.000;;
U;0;(Wind_Direction, unknown);(Weather_Condition, 'Mostly Cloudy');(Sunrise_Sunset, Day);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Weather_Condition, Haze);0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, NE);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Interstate);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, unknown);0.000;;
U;0;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(30.055-inf)\'');(Junction, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, Calm);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Street, Interstate);(Wind_Direction, NE);(Weather_Condition, Haze);0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, Calm);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);(Weather_Condition, Rain);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Wind_Direction, W);(Junction, False);(Traffic_Calming, True);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, Rain);(Traffic_Signal, True);0.000;;
U;0;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, Fair);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, E);(Weather_Condition, Overcast);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Overcast);(Traffic_Signal, True);0.000;;
U;0;(Crossing, True);(Junction, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Station, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, W);(Weather_Condition, Windy);0.000;;
U;0;(Wind_Direction, Calm);(Railway, True);(Station, True);0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NW);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Street, large_local);(Pressure(in), '\'(-inf-29.815]\'');(Railway, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Interstate);(Wind_Direction, NE);(Weather_Condition, Windy);0.000;;
U;0;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Tunnel);(Weather_Condition, 'Mostly Cloudy');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Stop, True);0.000;;
U;0;(Street, local);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;1;(Street, Interstate);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Street, Highway);(Wind_Direction, S);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, S);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Light Freezing Rain');(Junction, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Thunder);(Junction, True);0.000;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Heavy Rain');(Traffic_Signal, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, Drizzle);(Station, True);0.000;;
U;1;(Wind_Direction, NE);(Amenity, True);(Stop, True);0.000;;
U;1;(Street, Highway);(Crossing, True);(Junction, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Amenity, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Crossing, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Junction, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Railway, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Station, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Stop, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Traffic_Calming, False);0.000;;
U;1;(Street, Highway);(Weather_Condition, Sleet);(Traffic_Signal, False);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, 'Wintry Mix');(Junction, True);0.000;;
U;1;(Weather_Condition, Drizzle);(Amenity, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, Variable);(Traffic_Calming, True);0.000;;
U;1;(Street, Beltway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;1;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SW);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, unknown);(Station, True);0.000;;
U;1;(Wind_Direction, Calm);(Weather_Condition, unknown);(Station, True);0.000;;
U;1;(Weather_Condition, unknown);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, Fog);(Station, True);0.000;;
U;1;(Wind_Direction, Variable);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Street, large_local);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Windy);(Traffic_Signal, True);0.000;;
U;1;(Weather_Condition, 'Partly Cloudy');(Station, True);(Stop, True);0.000;;
U;1;(Street, large_local);(Weather_Condition, 'Scattered Clouds');(Railway, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, 'Scattered Clouds');(Station, True);0.000;;
U;1;(Wind_Direction, SW);(Railway, True);(Station, True);0.000;;
U;1;(Weather_Condition, 'Scattered Clouds');(Railway, True);(Station, True);0.000;;
U;1;(Weather_Condition, 'Scattered Clouds');(Railway, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Interstate);(Wind_Direction, SE);(Railway, True);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Cloudy);(Crossing, True);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Cloudy);(Railway, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SE);(Railway, True);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, Cloudy);(Railway, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, Thunder);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, Fog);(Junction, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, 'Wintry Mix');(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, Fog);(Traffic_Signal, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, Clear);(Station, True);0.000;;
U;1;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, Variable);(Traffic_Calming, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Traffic_Calming, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Weather_Condition, unknown);0.000;;
U;1;(Street, Highway);(Wind_Direction, NE);(Weather_Condition, unknown);0.000;;
U;1;(Wind_Direction, NE);(Station, True);(Stop, True);0.000;;
U;1;(Street, local);(Wind_Direction, NE);(Weather_Condition, unknown);0.000;;
U;1;(Street, on_off_ramp);(Weather_Condition, Fog);(Junction, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Clear);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Drizzle);(Traffic_Signal, True);0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SW);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, W);(Weather_Condition, Rain);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SE);(Weather_Condition, unknown);0.000;;
U;0;(Street, Highway);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, unknown);0.000;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Weather_Condition, unknown);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Windy);0.000;;
U;0;(Street, Tunnel);(Weather_Condition, 'Partly Cloudy');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Drizzle);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, E);(Weather_Condition, Fog);0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, SE);(Weather_Condition, Cloudy);0.000;;
U;0;(Street, Interstate);(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;0;(Wind_Direction, W);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Mostly Cloudy');(Station, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, unknown);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Wintry Mix');(Sunrise_Sunset, Day);0.000;;
U;0;(Street, local);(Wind_Direction, N);(Amenity, True);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Fog);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, local);(Wind_Direction, Variable);(Junction, True);0.000;;
U;0;(Wind_Direction, SW);(Amenity, True);(Crossing, True);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, Cloudy);(Station, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, NE);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Partly Cloudy');0.000;;
