Type;Class;Variable1;Variable2;Frequency;Frequency_Difference;
U;0;(Street, Tunnel);(Weather_Condition, Fog);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Weather_Condition, Rain);(Station, True);0.000;;
U;0;(Wind_Direction, E);(Railway, True);0.000;;
U;0;(Street, Tunnel);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Stop, True);(Traffic_Calming, True);0.000;;
U;0;(Junction, True);(Traffic_Calming, True);0.000;;
U;0;(Street, Highway);(Weather_Condition, 'Light Freezing Fog');0.000;;
U;0;(Wind_Direction, SE);(Railway, True);0.000;;
U;0;(Weather_Condition, 'Heavy Rain');(Stop, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, Thunder);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, 'Light Freezing Fog');0.000;;
U;1;(Railway, True);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Light Freezing Fog');0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, 'Wintry Mix');0.000;;
U;1;(Street, Tunnel);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Wind_Direction, unknown);(Weather_Condition, unknown);0.000;;
U;1;(Street, Interstate);(Weather_Condition, 'Light Freezing Fog');0.000;;
U;0;(Street, Tunnel);(Weather_Condition, Windy);0.000;;
U;0;(Wind_Direction, Variable);(Railway, True);0.000;;
U;0;(Weather_Condition, Thunder);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Thunderstorms);(Crossing, True);0.000;;
U;0;(Wind_Direction, NE);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, 'Wintry Mix');(Crossing, True);0.000;;
U;0;(Wind_Direction, E);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Haze);(Stop, True);0.000;;
U;0;(Weather_Condition, unknown);(Stop, True);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, Thunder);0.000;;
U;0;(Weather_Condition, unknown);(Station, True);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, 'Light Freezing Fog');0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Weather_Condition, 'Heavy Rain');(Crossing, True);0.000;;
U;0;(Weather_Condition, Windy);(Station, True);0.000;;
U;0;(Weather_Condition, Thunderstorm);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, Thunderstorm);0.000;;
U;0;(Weather_Condition, Drizzle);(Railway, True);0.000;;
U;0;(Wind_Direction, unknown);(Weather_Condition, Fog);0.000;;
U;0;(Weather_Condition, 'Light Freezing Fog');(Crossing, True);0.000;;
U;0;(Weather_Condition, 'Light Freezing Fog');(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Fog);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Windy);(Railway, True);0.000;;
U;0;(Weather_Condition, Haze);(Railway, True);0.000;;
U;0;(Weather_Condition, 'Heavy Rain');(Station, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Weather_Condition, Thunderstorms);(Railway, True);0.000;;
U;0;(Weather_Condition, 'Light Freezing Fog');(Sunrise_Sunset, Night);0.000;;
U;0;(Weather_Condition, Haze);(Station, True);0.000;;
U;0;(Street, Highway);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Street, Tunnel);(Weather_Condition, Rain);0.000;;
U;0;(Weather_Condition, Snow);(Railway, True);0.000;;
U;0;(Street, Tunnel);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Street, local);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Wind_Direction, unknown);(Stop, True);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Light Freezing Fog');0.000;;
U;0;(Street, local);(Weather_Condition, 'Small Hail');0.000;;
U;0;(Street, Tunnel);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Weather_Condition, 'Snow and Sleet');(Crossing, True);0.000;;
U;0;(Weather_Condition, 'Snow and Sleet');(Railway, True);0.000;;
U;0;(Street, local);(Weather_Condition, 'Ice Pellets');0.000;;
U;0;(Weather_Condition, 'Wintry Mix');(Stop, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Weather_Condition, 'Wintry Mix');(Railway, True);0.000;;
U;0;(Weather_Condition, 'Wintry Mix');(Station, True);0.000;;
U;0;(Weather_Condition, Windy);(Stop, True);0.000;;
U;0;(Weather_Condition, 'Snow and Sleet');(Sunrise_Sunset, Night);0.000;;
U;0;(Weather_Condition, 'Small Hail');(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, W);(Railway, True);0.000;;
U;0;(Weather_Condition, Thunderstorm);(Traffic_Signal, True);0.000;;
U;0;(Junction, True);(Stop, True);0.000;;
U;0;(Weather_Condition, Snow);(Station, True);0.000;;
U;0;(Weather_Condition, 'Small Hail');(Junction, True);0.000;;
U;0;(Weather_Condition, Thunderstorms);(Station, True);0.000;;
U;0;(Weather_Condition, 'Light Freezing Rain');(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Thunderstorms);(Stop, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Small Hail');0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Wind_Direction, unknown);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Beltway);(Weather_Condition, 'Snow and Sleet');0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Thunderstorm);0.000;;
D;1;(Street, Interstate);(Weather_Condition, Thunderstorm);0.000;25.086;
D;1;(Street, Tunnel);(Weather_Condition, 'Scattered Clouds');0.000;20.905;
D;0;(Crossing, True);(Railway, True);0.001;14.829;
D;1;(Weather_Condition, Clear);(Junction, True);0.051;11.202;
D;1;(Weather_Condition, 'Scattered Clouds');(Junction, True);0.018;10.909;
D;1;(Weather_Condition, Overcast);(Junction, True);0.034;10.773;
D;0;(Station, True);(Traffic_Signal, False);0.004;10.237;
D;1;(Street, Beltway);(Weather_Condition, Overcast);0.029;10.236;
D;1;(Street, Interstate);(Weather_Condition, 'Scattered Clouds');0.028;9.719;
D;0;(Visibility(mi), '\'(-inf-9.5]\'');(Station, True);0.002;9.448;
D;0;(Street, large_local);(Weather_Condition, 'Wintry Mix');0.001;9.328;
D;1;(Wind_Direction, Variable);(Weather_Condition, Thunderstorm);0.000;8.362;
D;0;(Weather_Condition, Cloudy);(Station, True);0.001;8.252;
D;0;(Wind_Direction, S);(Weather_Condition, Fog);0.001;8.132;
D;0;(Street, local);(Weather_Condition, 'Wintry Mix');0.001;8.132;
D;1;(Street, Interstate);(Weather_Condition, Overcast);0.043;8.018;
D;1;(Street, Beltway);(Weather_Condition, 'Scattered Clouds');0.012;7.897;
D;0;(Visibility(mi), '\'(-inf-9.5]\'');(Stop, True);0.003;7.833;
D;0;(Wind_Direction, N);(Stop, True);0.001;7.654;
D;1;(Street, Beltway);(Weather_Condition, Clear);0.038;7.424;
D;0;(Weather_Condition, 'Wintry Mix');(Sunrise_Sunset, Night);0.003;7.319;
D;1;(Street, Interstate);(Railway, True);0.001;7.317;
D;0;(Wind_Direction, NW);(Traffic_Calming, True);0.001;7.175;
D;0;(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');0.001;7.175;
D;1;(Street, Interstate);(Weather_Condition, Clear);0.051;7.143;
D;0;(Weather_Condition, Overcast);(Station, True);0.001;6.936;
D;1;(Weather_Condition, Thunderstorm);(Traffic_Signal, False);0.001;6.690;
D;1;(Street, Tunnel);(Weather_Condition, Overcast);0.001;6.690;
D;1;(Street, Tunnel);(Junction, True);0.002;6.533;
D;0;(Wind_Direction, SE);(Stop, True);0.001;6.338;
D;1;(Weather_Condition, 'Light Freezing Fog');(Crossing, False);0.000;6.271;
D;1;(Weather_Condition, 'Light Freezing Fog');(Traffic_Signal, False);0.000;6.271;
D;1;(Weather_Condition, 'Scattered Clouds');(Traffic_Signal, False);0.074;6.265;
D;0;(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.001;6.099;
D;1;(Street, Interstate);(Traffic_Signal, True);0.001;6.081;
D;1;(Weather_Condition, Overcast);(Traffic_Signal, False);0.136;6.031;
D;0;(Wind_Direction, unknown);(Weather_Condition, Cloudy);0.000;5.980;
D;1;(Weather_Condition, 'Scattered Clouds');(Crossing, False);0.078;5.864;
D;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Wintry Mix');0.004;5.740;
D;0;(Crossing, True);(Junction, True);0.000;5.740;
D;0;(Wind_Direction, NE);(Stop, True);0.001;5.621;
D;1;(Weather_Condition, Thunderstorm);(Amenity, False);0.001;5.575;
D;1;(Weather_Condition, Thunderstorm);(Crossing, False);0.001;5.575;
D;1;(Weather_Condition, Thunderstorm);(Junction, False);0.001;5.575;
D;1;(Weather_Condition, Thunderstorm);(Railway, False);0.001;5.575;
D;1;(Weather_Condition, Thunderstorm);(Station, False);0.001;5.575;
D;1;(Weather_Condition, Thunderstorm);(Stop, False);0.001;5.575;
D;1;(Weather_Condition, Thunderstorm);(Traffic_Calming, False);0.001;5.575;
D;1;(Weather_Condition, 'Scattered Clouds');(Stop, False);0.079;5.565;
D;1;(Weather_Condition, Overcast);(Crossing, False);0.139;5.522;
D;1;(Weather_Condition, 'Scattered Clouds');(Station, False);0.079;5.505;
D;0;(Railway, True);(Traffic_Signal, True);0.000;5.501;
D;0;(Weather_Condition, 'Wintry Mix');(Junction, True);0.000;5.501;
D;0;(Street, local);(Weather_Condition, Thunder);0.000;5.501;
D;1;(Weather_Condition, 'Scattered Clouds');(Amenity, False);0.079;5.481;
D;1;(Weather_Condition, 'Scattered Clouds');(Traffic_Calming, False);0.079;5.459;
D;1;(Weather_Condition, 'Scattered Clouds');(Railway, False);0.079;5.437;
D;0;(Wind_Direction, W);(Station, True);0.001;5.262;
D;0;(Stop, True);(Sunrise_Sunset, Night);0.003;5.228;
D;1;(Weather_Condition, Overcast);(Station, False);0.142;5.172;
D;1;(Weather_Condition, Overcast);(Stop, False);0.142;5.140;
D;1;(Weather_Condition, Overcast);(Amenity, False);0.142;5.126;
D;1;(Weather_Condition, Overcast);(Traffic_Calming, False);0.141;5.091;
D;1;(Weather_Condition, Overcast);(Railway, False);0.141;5.074;
D;0;(Wind_Direction, E);(Station, True);0.000;5.023;
D;1;(Weather_Condition, Clear);(Traffic_Signal, False);0.177;5.023;
