Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Windy);(Junction, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, SE);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, SW);(Amenity, False);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Railway, False);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Fair);(Stop, True);0.000;;
U;0;(Weather_Condition, Overcast);(Stop, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, local);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Railway, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Station, True);0.000;;
U;0;(Street, local);(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Calming, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Street, local);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Windy);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, local);(Wind_Direction, SW);(Weather_Condition, Snow);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, E);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Street, local);(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, E);(Weather_Condition, Fair);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Snow);0.000;;
U;0;(Street, large_local);(Humidity(_%), '\'(93.5-inf)\'');(Stop, True);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, Calm);(Railway, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Cloudy);(Stop, True);0.000;;
U;0;(Street, local);(Weather_Condition, Drizzle);(Station, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');(Station, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, unknown);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Weather_Condition, Fog);(Crossing, True);(Traffic_Signal, False);0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Station, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Heavy Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Clear);(Crossing, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, W);(Weather_Condition, Rain);0.000;;
U;0;(Street, local);(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, local);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;0;(Street, local);(Weather_Condition, Haze);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SE);(Weather_Condition, unknown);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Clear);(Crossing, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Weather_Condition, Snow);0.000;;
U;0;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, unknown);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Fog);(Sunrise_Sunset, Day);0.000;;
U;0;(Wind_Direction, SW);(Traffic_Calming, True);(Traffic_Signal, False);0.000;;
U;0;(Street, local);(Crossing, False);(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, Fog);(Crossing, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, SE);(Weather_Condition, Snow);0.000;;
U;0;(Street, local);(Wind_Direction, N);(Weather_Condition, Fog);0.000;;
U;1;(Street, local);(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Light Freezing Fog');(Sunrise_Sunset, Day);0.000;;
U;1;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, Haze);0.000;;
U;1;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, Thunder);0.000;;
U;1;(Wind_Direction, Calm);(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;1;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Clear);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, unknown);(Junction, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Amenity, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Crossing, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Junction, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Railway, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Station, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Stop, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Traffic_Calming, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Traffic_Signal, False);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;1;(Street, Interstate);(Wind_Direction, unknown);(Weather_Condition, Drizzle);0.000;;
U;1;(Wind_Direction, unknown);(Weather_Condition, Drizzle);(Sunrise_Sunset, Day);0.000;;
U;1;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, Drizzle);0.000;;
U;1;(Street, large_local);(Wind_Direction, SE);(Traffic_Calming, True);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, E);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Street, Tunnel);(Wind_Direction, SE);(Weather_Condition, Fair);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Snow);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Windy);(Junction, False);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, N);(Crossing, True);(Station, True);0.000;;
U;0;(Street, Tunnel);(Wind_Direction, NE);(Sunrise_Sunset, Night);0.000;;
U;0;(Weather_Condition, unknown);(Traffic_Signal, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Weather_Condition, 'Scattered Clouds');(Crossing, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Beltway);(Wind_Direction, unknown);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Street, local);(Wind_Direction, S);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, local);(Weather_Condition, Rain);(Stop, True);0.000;;
U;0;(Street, local);(Humidity(_%), '\'(93.5-inf)\'');(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Drizzle);(Crossing, True);0.000;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Scattered Clouds');(Stop, True);0.000;;
U;0;(Wind_Direction, SW);(Railway, True);(Traffic_Calming, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Cloudy);(Stop, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, Calm);(Weather_Condition, Haze);0.000;;
U;0;(Street, local);(Weather_Condition, unknown);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Weather_Condition, Rain);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, 'Mostly Cloudy');(Crossing, True);(Stop, True);0.000;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, Variable);(Crossing, True);(Station, True);0.000;;
U;0;(Wind_Direction, Variable);(Station, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Rain);(Stop, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Weather_Condition, Haze);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Haze);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Wind_Direction, NW);(Railway, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Station, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Street, large_local);(Wind_Direction, S);(Stop, True);0.000;;
U;0;(Street, local);(Weather_Condition, Snow);(Crossing, True);0.000;;
U;0;(Weather_Condition, Snow);(Crossing, True);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');(Stop, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Wind_Direction, SW);(Amenity, False);(Railway, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, S);(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);(Junction, True);0.000;;
U;0;(Street, local);(Wind_Direction, unknown);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Street, local);(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Cloudy);(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, local);(Weather_Condition, 'Scattered Clouds');(Station, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Drizzle);(Crossing, True);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, 'Heavy Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Street, local);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Day);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Scattered Clouds');(Crossing, True);0.000;;
U;0;(Street, Highway);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Street, large_local);(Wind_Direction, W);(Stop, True);0.000;;
U;0;(Street, local);(Wind_Direction, NE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, S);(Stop, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Traffic_Calming, True);0.000;;
U;0;(Street, local);(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Cloudy);(Crossing, True);(Stop, True);0.000;;
U;0;(Weather_Condition, Clear);(Traffic_Calming, True);(Traffic_Signal, False);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Weather_Condition, Snow);0.000;;
U;0;(Street, large_local);(Weather_Condition, Windy);(Traffic_Signal, True);0.000;;
U;0;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Fair);0.000;;
U;0;(Street, Tunnel);(Wind_Direction, NW);(Weather_Condition, Cloudy);0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Railway, True);0.000;;
U;0;(Wind_Direction, N);(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, E);0.000;;
U;0;(Weather_Condition, 'Scattered Clouds');(Crossing, False);(Station, True);0.000;;
U;0;(Wind_Direction, SW);(Crossing, False);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Snow);(Traffic_Signal, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;0;(Street, large_local);(Weather_Condition, Clear);(Stop, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, S);(Weather_Condition, Thunder);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Wind_Direction, NW);(Weather_Condition, Fog);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, S);(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Cloudy);(Stop, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;0;(Street, local);(Wind_Direction, Variable);(Weather_Condition, Rain);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Windy);(Traffic_Signal, True);0.000;;
U;0;(Street, local);(Wind_Direction, Variable);(Weather_Condition, Snow);0.000;;
U;0;(Street, Highway);(Wind_Direction, N);(Crossing, True);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Overcast);(Crossing, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, E);(Stop, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, W);(Weather_Condition, Rain);0.000;;
U;0;(Street, Tunnel);(Wind_Direction, SW);(Weather_Condition, Fair);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Crossing, True);(Stop, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');(Stop, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;0;(Weather_Condition, Drizzle);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, local);(Weather_Condition, Windy);(Junction, True);0.000;;
U;0;(Street, Interstate);(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;0;(Street, local);(Wind_Direction, W);(Traffic_Calming, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, NE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Highway);(Wind_Direction, NW);(Weather_Condition, Haze);0.000;;
U;0;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SE);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Haze);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Beltway);(Wind_Direction, NW);(Weather_Condition, Rain);0.000;;
U;0;(Street, Interstate);(Wind_Direction, N);(Weather_Condition, Haze);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Thunder);(Junction, True);0.000;;
U;0;(Weather_Condition, Clear);(Crossing, False);(Traffic_Calming, True);0.000;;
U;0;(Street, local);(Wind_Direction, SE);(Traffic_Calming, True);0.000;;
U;0;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Snow);(Junction, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Railway, True);0.000;;
U;0;(Wind_Direction, SW);(Railway, True);(Traffic_Signal, False);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, unknown);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, Fog);(Traffic_Signal, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SE);(Weather_Condition, Thunder);0.000;;
U;0;(Street, local);(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Fog);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Rain);(Crossing, True);(Traffic_Signal, False);0.000;;
U;0;(Street, Beltway);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Snow);(Crossing, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;0;(Wind_Direction, S);(Crossing, True);(Station, True);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Overcast);(Crossing, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, unknown);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, local);(Wind_Direction, S);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, N);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Street, local);(Wind_Direction, W);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Beltway);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Snow);0.000;;
U;0;(Street, large_local);(Wind_Direction, S);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, 'Heavy Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Wind_Direction, SE);(Weather_Condition, Fog);0.000;;
U;0;(Street, local);(Wind_Direction, S);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, local);(Wind_Direction, SE);(Weather_Condition, unknown);0.000;;
U;0;(Street, Beltway);(Wind_Direction, S);(Weather_Condition, Rain);0.000;;
U;0;(Street, local);(Wind_Direction, S);(Weather_Condition, Windy);0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, unknown);(Weather_Condition, 'Partly Cloudy');0.000;;
U;1;(Street, Interstate);(Wind_Direction, S);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;1;(Street, Interstate);(Wind_Direction, SE);(Crossing, True);0.000;;
U;1;(Street, large_local);(Amenity, True);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Overcast);(Railway, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, SW);(Amenity, True);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, Overcast);(Amenity, True);(Railway, True);0.000;;
U;1;(Weather_Condition, Overcast);(Amenity, True);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, Overcast);(Railway, True);(Traffic_Signal, True);0.000;;
U;1;(Amenity, True);(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, NW);(Traffic_Signal, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, E);(Weather_Condition, Thunder);0.000;;
U;1;(Street, Highway);(Wind_Direction, NE);(Weather_Condition, Thunder);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, 'Scattered Clouds');(Railway, True);0.000;;
U;1;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Thunderstorm);0.000;;
U;1;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, Haze);0.000;;
U;1;(Weather_Condition, Rain);(Junction, True);(Traffic_Signal, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Clear);(Railway, True);0.000;;
U;1;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, unknown);(Junction, True);0.000;;
U;1;(Street, local);(Wind_Direction, S);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;1;(Street, local);(Weather_Condition, 'Light Freezing Rain');(Junction, True);0.000;;
U;1;(Street, large_local);(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, Overcast);(Railway, True);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, unknown);(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Rain);(Stop, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, Thunderstorm);(Sunrise_Sunset, Day);0.000;;
U;1;(Street, Beltway);(Wind_Direction, S);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Street, Interstate);(Wind_Direction, NW);(Crossing, True);0.000;;
U;1;(Street, Interstate);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Wind_Direction, NE);(Junction, True);(Traffic_Signal, True);0.000;;
U;1;(Street, Interstate);(Wind_Direction, N);(Crossing, True);0.000;;
