Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, E);(Weather_Condition, 'Partly Cloudy');0.000;;
U;1;(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');(Sunrise_Sunset, Night);0.000;;
U;1;(Humidity(%), '\'(68.5-82.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, E);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, S);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, S);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, unknown);(Sunrise_Sunset, Night);0.000;;
U;1;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, unknown);(Traffic_Signal, False);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NW);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Overcast);(Amenity, True);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Drizzle);(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, Calm);(Weather_Condition, Snow);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(-inf-36.95]\'');(Weather_Condition, Windy);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, SE);(Station, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Pressure(in), '\'(-inf-29.815]\'');(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Clear);(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, N);(Stop, True);0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Street, local);(Crossing, True);(Junction, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, W);(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(43.5-55.5]\'');(Amenity, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, Snow);(Traffic_Signal, True);0.000;;
U;0;(Street, local);(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(30.055-inf)\'');(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, Rain);(Stop, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Fog);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(93.5-inf)\'');0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, Calm);(Railway, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, NE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Fog);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, SE);(Station, True);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, Windy);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, S);(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, S);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(67.05-76.9]\'');(Sunrise_Sunset, Night);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Amenity, False);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Railway, False);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Crossing, True);(Stop, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Stop, True);(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Mostly Cloudy');(Station, True);0.000;;
U;0;(Street, local);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, NE);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Crossing, True);(Stop, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Snow);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Crossing, True);(Junction, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Cloudy);(Station, True);0.000;;
U;0;(Wind_Direction, N);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Temperature(F), '\'(46.1-56.9]\'');(Amenity, True);0.000;;
U;0;(Street, Highway);(Weather_Condition, Drizzle);(Stop, True);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Cloudy);(Amenity, True);0.000;;
U;0;(Wind_Direction, N);(Amenity, True);(Traffic_Signal, True);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;1;(Street, large_local);(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, unknown);0.000;;
U;1;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, unknown);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, N);0.000;;
U;1;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Street, large_local);(Weather_Condition, 'Scattered Clouds');(Station, True);0.000;;
U;1;(Humidity(%), '\'(82.5-93.5]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, unknown);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, Fog);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Interstate);(Wind_Direction, NW);(Railway, True);0.000;;
U;1;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, unknown);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, W);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);(Weather_Condition, Clear);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, Haze);0.000;;
U;1;(Pressure(in), '\'(-inf-29.815]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Haze);0.000;;
U;1;(Street, Interstate);(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.055-inf)\'');0.000;;
U;1;(Street, Interstate);(Wind_Direction, SE);(Weather_Condition, Haze);0.000;;
U;1;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, SW);(Weather_Condition, unknown);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NE);0.000;;
U;1;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, NW);(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(82.5-93.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Railway, True);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Haze);(Sunrise_Sunset, Night);0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, Calm);(Weather_Condition, Haze);0.000;;
U;1;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;1;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, E);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Humidity(%), '\'(82.5-93.5]\'');(Junction, True);(Traffic_Signal, True);0.000;;
U;1;(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, E);(Amenity, True);0.000;;
U;1;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, unknown);(Junction, True);0.000;;
U;1;(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;1;(Weather_Condition, Clear);(Traffic_Calming, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, N);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, Fog);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, unknown);0.000;;
U;1;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SW);(Weather_Condition, unknown);0.000;;
U;1;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, unknown);0.000;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, 'Scattered Clouds');(Stop, True);0.000;;
U;1;(Humidity(%), '\'(68.5-82.5]\'');(Stop, True);(Traffic_Signal, True);0.000;;
U;1;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, Snow);(Sunrise_Sunset, Night);0.000;;
U;1;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(-inf-43.5]\'');0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;1;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Street, local);(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, SE);(Amenity, True);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, local);(Weather_Condition, Windy);(Junction, True);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(56.9-67.05]\'');(Amenity, True);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Cloudy);(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, N);(Station, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, NW);(Traffic_Calming, True);0.000;;
U;0;(Street, local);(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SE);(Station, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SW);(Weather_Condition, Haze);0.000;;
U;0;(Street, Beltway);(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, SW);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Fair);(Amenity, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Fair);(Amenity, True);0.000;;
U;0;(Street, large_local);(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Station, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Drizzle);(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);0.000;;
